,Score,Averagescores
0,-514.8000000000005,-514.8000000000005
1,312.0000000000059,-101.3999999999973
2,-286.9999999999941,-163.2666666666629
3,314.0000000000059,-43.9499999999957
4,312.0000000000059,27.240000000004624
5,312.00000000000597,74.70000000000485
6,311.0000000000059,108.45714285714787
7,-451.1000000000001,38.51250000000436
8,312.0000000000059,68.90000000000454
9,314.00000000000597,93.41000000000467
10,-430.4999999999993,45.781818181822494
11,310.0000000000059,67.80000000000445
12,311.00000000000585,86.50769230769687
13,310.00000000000585,102.47142857143322
14,311.0000000000059,116.37333333333807
15,-287.9999999999942,91.1000000000048
16,309.00000000000585,103.9176470588284
17,313.000000000006,115.53333333333825
18,-543.199999999996,80.86315789474172
19,-505.70000000000056,51.53500000000461
20,309.00000000000585,63.795238095242766
21,309.00000000000585,74.94090909091382
22,-568.499999999997,46.965217391309
23,310.00000000000585,57.92500000000471
24,311.00000000000585,68.04800000000476
25,310.0000000000058,77.35384615385095
26,-509.59999999999485,55.61481481481963
27,-597.4000000000001,32.292857142861784
28,308.00000000000585,41.80000000000468
29,312.0000000000059,50.80666666667139
30,309.00000000000585,59.1354838709725
31,307.0000000000059,66.88125000000478
32,308.00000000000585,74.1878787878836
33,307.0000000000058,81.03529411765192
34,310.0000000000059,87.57714285714773
35,306.0000000000058,93.64444444444935
36,308.00000000000585,99.43783783784278
37,309.0000000000059,104.95263157895234
38,307.0000000000058,110.13333333333831
39,307.0000000000058,115.055000000005
40,306.0000000000058,119.71219512195623
41,307.0000000000058,124.1714285714336
42,307.0000000000058,128.42325581395852
43,309.00000000000585,132.52727272727776
44,-477.1000000000008,118.98000000000489
45,309.00000000000585,123.1108695652223
46,-596.7999999999981,107.79361702128143
47,310.0000000000059,112.00625000000493
48,306.0000000000058,115.96530612245392
49,309.0000000000059,119.82600000000497
50,-539.7000000000003,106.89411764706368
51,306.0000000000058,110.72307692308179
52,-481.5000000000008,99.54905660377834
53,307.0000000000058,103.39074074074551
54,306.0000000000058,107.07454545455025
55,306.0000000000058,110.62678571429055
56,305.0000000000058,114.036842105268
57,305.0000000000058,117.32931034483244
58,305.0000000000058,120.51016949153029
59,307.0000000000058,123.6183333333382
60,308.0000000000058,126.64098360656226
61,306.0000000000058,129.53387096774682
62,306.0000000000058,132.33492063492554
63,308.00000000000585,135.07968750000498
64,-567.1999999999969,124.27538461538957
65,310.0000000000059,127.08939393939889
66,311.00000000000597,129.83432835821392
67,313.000000000006,132.52794117647557
68,310.00000000000585,135.10000000000497
69,312.0000000000059,137.62714285714785
70,309.0000000000058,140.04084507042754
71,306.0000000000058,142.34583333333836
72,310.00000000000585,144.6424657534297
73,-597.4000000000001,134.61486486486984
74,309.00000000000585,136.94000000000497
75,310.0000000000059,139.21710526316286
76,310.00000000000585,141.43506493506993
77,313.000000000006,143.6346153846204
78,307.0000000000058,145.70253164557462
79,309.0000000000058,147.74375000000504
80,312.0000000000058,149.77160493827665
81,308.0000000000058,151.70121951220017
82,309.00000000000585,153.59638554217375
83,-568.5,145.000000000005
84,-529.0999999999956,137.06941176471088
85,308.0000000000058,139.05697674419105
86,307.0000000000058,140.9873563218441
87,307.0000000000058,142.87386363636867
88,307.0000000000058,144.7179775280949
89,308.00000000000585,146.53222222222726
90,306.0000000000058,148.28461538462042
91,-597.4000000000001,140.17934782609194
92,308.00000000000585,141.98387096774692
93,309.00000000000585,143.76063829787734
94,-549.6000000000003,136.46210526316284
95,309.00000000000585,138.25937500000498
96,310.00000000000585,140.02989690722148
97,307.0000000000058,141.73367346939276
98,-557.3999999999967,134.67171717172215
99,306.0000000000058,136.385000000005
100,308.00000000000585,144.61300000000506
101,306.0000000000058,144.55300000000506
102,307.0000000000058,150.49300000000503
103,308.00000000000585,150.43300000000502
104,305.0000000000058,150.36300000000506
105,-294.99999999999426,144.29300000000504
106,306.00000000000585,144.24300000000503
107,308.00000000000585,151.8340000000051
108,306.0000000000058,151.77400000000506
109,306.0000000000058,151.69400000000508
110,-400.69999999999817,151.9920000000051
111,305.0000000000058,151.9420000000051
112,305.0000000000058,151.8820000000051
113,305.0000000000058,151.8320000000051
114,305.0000000000058,151.7720000000051
115,305.00000000000574,157.7020000000051
